8.933484327269177072e+00 3.890009720743129229e+00 1.306597815888812075e+00 1.278238918475048891e+01 9.731882535479897456e+00 1.243414187205707577e+01 4.350110373347721548e+00 7.699969089128607669e-01 1.623885823491155378e+01 1.280797989804744041e+01
7.859260384460444726e+00 4.657005474235946352e+00 7.735479393766635070e+00 6.707946062256845643e+00 4.841101477136317222e+00 1.070120333253986367e+01 5.910410635947068059e+00 5.902931479842251639e-01 5.513250745742315218e+00 2.292444353369856636e+00
3.684259049980461498e+00 4.363456858627790425e+00 8.212502338403648849e-02 1.904823506295461488e+00 1.076471272589459538e+01 4.696817846393220641e+00 2.943156112418726877e+00 3.680684876779583448e+00 1.950033198090273867e+00 1.329348898161948078e+01
8.220766875784038419e+00 5.002278642633244843e+00 7.353055682231896206e+00 9.661166352293093951e+00 1.865298209655165573e+00 9.522176684854322559e+00 1.075475312498036295e+01 6.000763805115916227e+00 2.951018308206299068e-01 5.342034363218379767e+00
8.203037575713800766e-01 4.527997868123223135e+00 3.491895386210080332e+00 1.294392937072761107e+01 1.566635073835509262e+00 1.400426876637796703e+01 7.440928518090039745e-02 8.776613943435801701e+00 1.203156365191540900e+01 8.909211034085878111e+00
3.176553249013315039e+00 6.412507969370534688e+00 3.426844539001594470e-02 7.993255051992155025e+00 6.342332615195979351e+00 7.196357291989053273e+00 6.504658983434627118e+00 1.536728273130004929e+01 7.045545624926324635e+00 1.134097171199120169e+01
7.639121866032677843e+00 5.425868220582346080e-01 1.165712663695732410e+01 1.151594394183720560e+01 3.941818828607140723e+00 1.407540816711099119e+01 9.953828613929770697e+00 8.837484887880224349e+00 1.307872436204565680e+01 2.455955868344566362e+00
7.661908672356657846e+00 3.139970165363024091e+00 9.837148351135956759e+00 1.028130588343975660e+01 1.088508012648259715e+01 1.435393718904774651e+01 5.207524204339961216e+00 1.513627736437507743e+01 5.360659147143187475e+00 3.728716592262411922e+00
3.373890226593705410e+00 2.038077964248753648e+00 6.410487780266940661e+00 9.057131358383772479e+00 1.449670556750135564e+00 1.384463525753017343e+01 2.844059931951935738e+00 3.292461157565958807e+00 1.003453651595406093e+01 1.703289394970440185e+01
1.490650071577448443e+00 2.496686922211501347e+00 8.687427326027862051e+00 5.546064440944510565e+00 3.281758998463156107e+00 9.130938179850648595e+00 1.169499237328425068e+01 1.290424894658861810e+01 1.263337979627706176e+01 4.356400459600608066e+00
1.631048753292571041e+00 3.812213550049128319e+00 1.143935269549306000e+01 4.726601829348703321e-01 8.055585124262375274e+00 1.321611119338786011e+01 2.288777516022996394e+00 6.052468845140634102e+00 9.713666263290221536e+00 9.027738101464489517e+00
5.504358199941304264e+00 7.390500651180095026e+00 3.872580410353398950e+00 1.112011783313632840e+01 5.555622560108245622e+00 1.056267812269381956e+01 5.821798487299185254e+00 1.350266539484423767e+01 7.518942064388522084e+00 5.207991246449534817e-01
6.800186553459010241e+00 4.468908474982629997e+00 7.656929605500433667e+00 5.124279692522914154e+00 1.290319092295234782e+01 8.168327181937019787e+00 1.462233475477487410e+01 1.479112918090242701e+00 1.369830077452427020e+01 1.733828671209904471e+01
2.074748198536134680e+00 6.412939248655343816e-01 1.177648523070802788e+01 7.177332904885996845e-01 6.426210950185502924e+00 7.851757411187827884e+00 6.025444128737934335e+00 3.323729164946020553e+00 5.264951606634724612e+00 1.695167174198334692e+01
7.564428561504712434e+00 9.350106209549339908e+00 1.957787834209577138e+00 2.864126090119126111e+00 7.184408025551988430e+00 4.082408417518210264e+00 6.179700780076515798e+00 7.896576220859556017e+00 1.428027725917280222e+01 5.434153165567593646e+00
8.367870084900205896e+00 5.044221442608057160e+00 4.126204638495327259e+00 8.161339916404745765e+00 7.142377512408478069e+00 3.730807837964707829e+00 1.055649032474676119e+00 1.001975588869646927e+01 1.534407638420901954e+01 1.657051142532275634e+01
4.226672897927108430e+00 1.702772084564981636e+00 6.086588730477760834e+00 1.077680841268856504e+01 9.740355595720828319e+00 1.144257222066786817e+00 1.461112057776658624e+01 1.525262214064474264e+01 1.666028905513350011e+01 1.595012751989115296e+00
9.735152960456684212e+00 2.476975272890078017e+00 1.033595416634324060e+01 4.032406170758032538e+00 1.240118409004979938e+01 3.039554218681236541e+00 1.291688301404916750e+01 9.895058896400893644e+00 1.044889928734896145e+01 3.357843428446794398e+00
7.485367739168626855e+00 1.065603732277632609e+01 9.100311786568717309e+00 1.090482927253438916e+01 1.676388763063225928e+00 6.632197862846905601e+00 1.288627606418815574e+01 4.878045457669188067e+00 6.981021558375479330e+00 1.899238987044167359e+01
6.687810005340227626e+00 5.918956117346019230e-01 4.094767217087802891e+00 1.126444479221916772e+01 1.011903149377647004e+01 1.167235381514953296e+01 6.941273122361721448e+00 8.350575214189586148e+00 9.602930250973546578e+00 1.710199378224171340e+00
1.364812007192580667e+00 2.230072237662601875e+00 5.669956609813743498e+00 2.692324528142728823e+00 5.937779894046314233e+00 3.662253697156079291e+00 1.081517469624098915e+01 1.054724706277174739e+00 9.735109188194992491e-01 1.693000927362012220e+01
6.594023966259134006e+00 9.392308529193788003e-01 4.729707160558473511e+00 1.269334595498829543e+01 1.269469252742335685e+00 6.846510506971271504e+00 2.635576439293965123e+00 4.132153974653507866e+00 2.029436619200671643e+00 1.404317906157075413e-01
7.430344370455613578e+00 4.688918853324030245e+00 5.915983247037345905e+00 9.964143201878361111e+00 7.445260743835138584e+00 3.749680305313879414e-01 1.147015890797980830e+00 9.781353988602640825e+00 1.645229335196507492e+01 1.089141243018593919e+01
3.518073567777830757e+00 2.787611061576195315e+00 9.766548151237735453e+00 2.662849045278381954e+00 9.124634984459911280e+00 3.478948761775736642e+00 4.495766226914325259e+00 6.788783499389212217e+00 3.114102346146080613e+00 6.553119023646311270e+00
3.007798865148876288e+00 8.105104774246530752e+00 5.581269181564627146e+00 1.244431209532913307e+00 8.842880727085693948e+00 3.642254843850587509e+00 9.938508556427672502e+00 9.413404920919658636e+00 7.630623547715838839e+00 1.137019346688684074e+01
7.366413611645591608e+00 6.586583476888222322e+00 4.064367523385374881e+00 1.284315954976357332e+01 3.019715966915157424e+00 9.951717323480308020e-01 1.076296263801370401e+01 2.246610024900955960e+00 5.379489479675794605e+00 5.793159905803012322e+00
4.912165330189667500e+00 1.763804334576217547e+00 7.794224217564959645e+00 2.185328451447762887e+00 3.699853665688626947e+00 1.068593981139437332e+01 1.106647447120715100e+01 1.163784359462174223e+01 4.652952585356833204e+00 7.895930716310671116e+00
6.775916937814466579e+00 1.574815113172638226e+00 4.586546123397855723e+00 1.002220831400640222e+01 7.761951363720736019e-01 1.461936546057899911e+01 2.359218003012262699e+00 6.734171382019527030e-02 1.261041647446975489e+01 1.254306169752578271e+01
3.848478317407804106e+00 5.936822408377445015e+00 6.570611687746008123e+00 6.244318154986322256e+00 8.699617889088376188e+00 1.062428933033804368e+00 3.028631529957078072e+00 1.200608826574130816e+01 8.929420013738367246e+00 1.970465930738338756e+00
3.579250380766962891e+00 1.015480913016188147e+01 8.380357612407989265e-01 1.103967919005500598e+01 7.261211027518819527e+00 1.042431289659204552e+01 1.697183762178434918e+00 3.756372227732229785e+00 2.244567804145596313e+00 9.414949595054528109e-01
9.033520112971132221e+00 2.745230444817970294e+00 3.080731330274932844e-02 9.343810706208760308e+00 1.192498340536337409e+00 5.682393761948834054e+00 5.930464825444117238e+00 5.850298585663375128e+00 5.446401762533776392e+00 4.150743953124552910e+00
5.113545764094828971e-01 7.323944675315858355e+00 9.140204836391365717e+00 5.145436937937452271e+00 2.096694663132806724e+00 8.233998014115881503e+00 6.831779488025917502e+00 2.235082875295341331e+00 1.484459785059096149e+01 6.608642420599180944e+00
8.135035972361352563e+00 4.577154094372771098e+00 9.887855501941889003e+00 3.583619277811492143e+00 4.083876712383139207e+00 1.445545116558997023e+01 1.196757514334540851e+01 1.682866973010281342e+01 4.578746145437847304e+00 4.215254351606954053e+00
5.818498320593814555e+00 5.469911805281125750e-01 5.189447030623151491e+00 5.379077842740835891e+00 2.559364855770502434e+00 1.497122105084551791e+01 7.594597399724930753e+00 1.338200517360147934e+01 1.504807943355810096e+01 2.854846823775539999e+00
1.824349250878291029e+00 8.702723263392360131e-01 5.472916668847496169e+00 7.169022943818561089e+00 5.135541728697321062e+00 7.650517572698269930e+00 1.437018692025738353e+01 5.535442787699563771e-01 6.428317816993409650e+00 1.307510159089890145e+01
6.374485640781490936e-01 6.797520267863601973e+00 6.692346080173189549e+00 1.167810486410893489e+01 1.042444459471029816e+01 7.878217230892204270e+00 9.832541668073861985e+00 1.673239551407566594e+01 1.418396074428137688e+01 2.040310638040838676e+00
2.554368798405595165e+00 1.656111234184988623e+00 6.213602191703269995e+00 3.725568404572207282e+00 4.200901236861761312e+00 1.165791820880104446e+01 1.192035435993619785e+01 2.979377353578780863e+00 5.396561249552823014e+00 6.665351204803771523e+00
8.195359278813253212e+00 1.219899084765932118e+00 9.580768233766265851e+00 4.400146039890781013e-01 4.271657475601607246e+00 4.576837492634532545e+00 1.016560126331746794e+01 4.394800758634410442e+00 1.718568066305191167e+01 1.722796073025346431e+01
4.078133854567095540e+00 1.171733508087910991e+00 6.437812683954017956e+00 1.291923266790301739e+01 1.775608440644716124e+00 3.429490229472846430e+00 4.342476346504813733e+00 4.755252189574459720e+00 8.958799370461768774e+00 1.820715615406468313e+00
6.176812320630413744e+00 6.520076273362946040e+00 1.055706842221926500e+01 3.376924480764767811e+00 4.202694973130261857e+00 4.519844713340562592e+00 8.519111306212044710e+00 6.493273666443298175e+00 9.387803595182033334e+00 1.166826047396170551e+01
4.344755009883877861e+00 9.007129985750937706e+00 6.608630568580624143e+00 3.190996464958766765e+00 1.278554485775855953e+00 9.709670655539735407e+00 2.753794671047470999e+00 6.864065228660053641e+00 4.013359325135906985e+00 1.031547055554409908e+01
8.338846922406078832e+00 5.195059694794585958e+00 1.022648671731612779e+01 4.385802563277926502e+00 5.232307360077637082e-01 8.347469569847500992e+00 1.130020592882784847e+01 1.208279432630176675e+00 8.245419298676210929e+00 8.665612400377344926e+00
2.189792854100609532e+00 2.388258410689796385e+00 9.385573838435993466e+00 1.232552956990836357e+01 3.415548940369253827e+00 7.352192156675043222e+00 1.519622676654558369e+01 9.289292108465661002e+00 1.793839045496517670e+01 9.549008473102878369e+00
2.105413792103030257e+00 9.629630138823689123e+00 8.130702338087177239e+00 2.771409186266261759e+00 5.922628206993467259e+00 7.059585038212031982e+00 1.596792919710883574e+01 6.644785287657185791e+00 1.799665394805233021e+01 4.530902806193020105e+00
3.788727362142536581e+00 1.406323670054164587e+00 7.405736792135353852e+00 6.941506656753052340e+00 1.264951044386959111e+01 6.900864646356352772e-01 5.986872383814862530e+00 9.997981667616166135e+00 5.386902808944519450e+00 1.546128247825785351e+01
5.465243528100658388e+00 5.178042900289322681e+00 4.136612369463474437e+00 8.886776811381871255e+00 6.148394962534288410e+00 7.647009763955925798e+00 1.119704005141350933e+00 1.622895514899585123e+01 1.673943987851317416e+01 1.165913313065455270e+01
8.029495726769177111e+00 3.462161640953476560e+00 1.181372658498695216e+01 7.937049219096087960e+00 6.767691745455352681e+00 5.347142485200412132e+00 6.107307966141146238e+00 7.089552102916377052e+00 1.733746254093685479e+01 4.687640625485840928e+00
9.904395051832823427e+00 6.398844377231160507e+00 9.485679724026194748e+00 1.092159407288604811e+01 8.415930854598091315e+00 1.331151436135079180e+01 9.352906732675457135e+00 1.014327745127881109e+01 1.027639652712392326e+01 1.091520335751826920e+01
8.575788466767413354e+00 6.315933198239421786e-01 4.599489607871198871e-02 1.862723935501236827e+00 6.485047957338966995e+00 1.267028249953888164e+01 1.941584698356058070e+00 6.615691575555343817e+00 2.785505352372849686e+00 1.457074340860735440e+01
2.136010412105720846e+00 6.988711717953246527e+00 1.823723647722137464e-01 1.547008187444413263e+00 1.397726970401295610e+01 1.632251302122611492e+00 1.379525693208645620e+01 1.662164336619889937e+01 1.206353714056834647e+01 4.133990193051372941e+00
9.666824707779113623e+00 7.477895553922296656e+00 4.281994185320590063e+00 5.379494520932577295e+00 4.816911601353949024e+00 8.847894843884315463e+00 1.559542523920729451e+00 5.050462210543178898e+00 5.633654164650305773e+00 1.577779248324849704e+01
9.700708639261581112e+00 1.008932163996145270e+01 1.125965032181968439e+01 7.799183389307950520e+00 2.803962940767388723e+00 8.697962121420653503e+00 7.042901806334013415e+00 1.091360547467836106e+01 1.133746997434289838e+01 2.509327214829581099e+00
1.316745959019028911e+00 4.980771970484263456e-01 1.437640170716834476e+00 6.457628882982519691e+00 3.630443073352451311e+00 9.286836879035258008e+00 6.969872078933669002e+00 1.680861744302692529e+01 1.414124173514449190e+01 1.029308799436033972e+01
1.092430506780777133e+00 6.990752478606354181e+00 9.701850347936082919e-01 8.536712479759497540e+00 1.684120663525658923e+00 9.768389856316645137e+00 2.610128097949647952e+00 1.684147578480479979e+01 4.266662583200528047e+00 2.489056281951546712e+00
3.403217948080538235e+00 9.776382276805771099e+00 6.423344454707754281e+00 1.205452403248388649e+00 3.246938527143132802e+00 2.651084302644497903e+00 9.440132373864731363e+00 5.314817001796984464e+00 6.366988409231987944e+00 1.701993796620490684e+01
9.456150932637269690e+00 7.444176834505949358e+00 3.227346278159502813e+00 1.026240288926078215e+01 6.998818295628754349e+00 9.078156349895346366e+00 2.646656293519814795e+00 1.497081310976523305e+01 1.562842918682178173e+01 1.857942976692823223e+01
7.887481957144071298e-01 2.423936140190108723e+00 9.836131495924041346e+00 5.946010635803654409e+00 8.036000529630751288e+00 8.003052860740472951e+00 2.637080213113790705e+00 1.085131948855535633e+01 1.139380152460962492e+01 9.198112937218927421e-02
1.521757088171354910e+00 2.570997943036268829e+00 1.088948676387126646e+01 1.188903876239243296e+01 1.370082225184637181e+01 1.002729586915226534e+01 1.110074815525534930e+01 4.348226450458915870e+00 7.828443319311090498e+00 1.692340596243278483e+00
3.939931259028226496e+00 1.070126313844190413e+01 1.004533574792167983e+01 4.081177640173998533e+00 7.225230225818599195e+00 1.424215302741209754e+01 6.769191429515357683e+00 5.791878803522557462e+00 8.134660153044146469e+00 6.007658717297908346e+00
2.309738405833983155e-01 8.585949330512258060e-01 4.207490918025127868e+00 1.876680354117824523e+00 7.337909355603761341e+00 1.077045714662732578e+01 7.316523307199434001e+00 1.192354304662603326e+01 1.708855774924864335e+01 3.136504552823061953e+00
8.806431584664563772e+00 5.011763235346021972e+00 6.764004805839207712e-01 1.001072141186897291e+01 6.549688370516347113e+00 9.103426012009142809e+00 1.117686999360640598e+01 5.149870841252088383e+00 1.039813777279892326e+00 1.100848303039209775e+01
9.464321175494783134e+00 7.010900945597715150e+00 2.792420400676265846e+00 3.013793552529649755e+00 1.071198810116010591e+01 8.765544252998379804e+00 1.374617745353210019e+01 3.343984164797429770e+00 1.418391807005678551e+01 6.570256221159096910e+00
5.916569658547398802e+00 1.598832118502311328e+00 2.840826930480320645e+00 5.140658525313836158e+00 3.169595080497131345e+00 1.175027156840008580e+01 2.889622661156773020e+00 7.774008921208785061e+00 1.082269863179316971e+01 6.219745746132288033e+00
7.973570403941250717e+00 3.122867820853818976e+00 6.999642826479817614e+00 4.696654455120867766e-01 2.036855887235001106e+00 2.036590762040149105e+00 2.800463317009539210e+00 9.389433875869071855e+00 7.388665099662941493e+00 8.919589374344896626e+00
2.827873662920405984e+00 8.531945705721497575e+00 1.168154125234823937e+01 1.153081557634414445e+01 1.077688865145037411e+01 8.629105497860338758e+00 4.143220035689266112e+00 2.871807198487444923e-01 3.683910731003848582e+00 5.989935127904124634e-01
5.986567729102960200e+00 1.858119162860513374e+00 8.570578859020280049e+00 7.505441138112015409e+00 8.146343494760122539e+00 1.426588573959404904e+01 2.190216586839325075e+00 1.993732912763984677e-01 1.458417656258128403e+01 4.173636438554924943e+00
2.528177257706221148e-01 2.155677008680629392e+00 8.571332355135947267e+00 1.435945017663433632e+00 1.197899088937195433e+00 2.381104154160427200e+00 6.870355685996047512e+00 1.099886414211810859e+01 1.116650595088964160e+01 1.714156426170164238e+01
3.027867393863614698e-01 5.533505507041313720e+00 4.456649597012392050e+00 7.587426558285656597e+00 5.103482866584885258e+00 1.345513858427945841e+01 1.215547851177102423e+01 7.985269227088514832e+00 1.384213676001778737e+01 1.499470489374488835e+01
1.750045618494255883e-01 4.381041560675713598e+00 1.222698292425285604e+00 6.264159281197366091e+00 8.271179628515806570e+00 7.456441603523192185e+00 6.708276628422259691e+00 1.444397108041192190e+01 1.226793685345320561e+01 7.223219525998190171e-01
7.239033978299814542e+00 8.808105218729595620e+00 9.885593646756044350e+00 9.240051488646290778e+00 7.400915178371291425e+00 7.643678269126779945e+00 1.119049893847270916e+01 1.569415302993444428e+01 9.338380176165163249e+00 5.339984023774491106e-02
7.048838908169692274e+00 8.017820213102394789e+00 5.926761823246954108e+00 9.107231433245374319e+00 9.229826908810096597e+00 1.847158769169316539e+00 1.298957958218253594e+01 6.230389632562065572e+00 1.380883915130313433e+01 5.294252470203642424e+00
3.641411346836695095e+00 6.092279773023253853e+00 3.095059757438500370e+00 2.270338311152375610e+00 2.177337448793656094e+00 1.019116799289744257e+01 7.342558463809236713e-01 4.404660042896582084e+00 1.524086610872677205e+01 2.847094531218312241e+00
6.699239581214215811e+00 9.238133639051092416e+00 1.126873657266886042e+01 1.126750568048930567e+01 1.199688265933435138e+00 1.126572364236168688e+01 1.451154151742183274e+01 1.669477676509503627e+00 1.859843833510157252e+00 1.462267253648206733e+01
2.003784765772528509e+00 6.299109591199714586e+00 5.307642210924239379e+00 1.055129087953806177e+01 9.557439454057377048e+00 1.139293687291810997e+01 4.809672970753124943e+00 1.396551103105793779e+01 6.053421783036599280e+00 1.555245344272245944e+01
